,Pixels #,Intensity (a.u.),Baselined Intensity (a.u.),Wavelength (nm)
976,976.0,7.59012,0.017171655252498752,599.2732162506286
977,977.0,7.58813,0.015177895228971394,599.3281199847042
978,978.0,7.58593,0.01297415037247518,599.3830237187799
979,979.0,7.58117,0.008210418479386306,599.4379274528555
980,980.0,7.57428,0.0013166947879277302,599.4928311869312
981,981.0,7.56466,-0.008307027588705829,599.5477349210068
982,982.0,7.56466,-0.00831075825650629,599.6026386550825
983,983.0,7.5688,-0.004174497219194606,599.6575423891582
984,984.0,7.56935,-0.0036282403492835513,599.7124461232338
985,985.0,7.56959,-0.0033919871015442027,599.7673498573095
986,986.0,7.57623,0.0032442627598419094,599.8222535913851
987,987.0,7.57623,0.0032405158611936713,599.8771573254608
988,988.0,7.5746,0.0016067721987695904,599.9320610595364
989,989.0,7.5746,0.0016030301408553882,599.9869647936121
990,990.0,7.57282,-0.00018071031628608125,600.0418685276877
991,991.0,7.57512,0.0021155490461328696,600.0967722617634
992,992.0,7.57512,0.002111810521173929,600.151675995839
993,993.0,7.57512,0.0021080741051031637,600.2065797299147
994,994.0,7.57647,0.0034543397941897425,600.2614834639903
995,995.0,7.57647,0.003450608933071031,600.316387198066
996,996.0,7.57647,0.003446881518019751,600.3712909321416
997,997.0,7.56752,-0.005506842454686911,600.4261946662172
998,998.0,7.56752,-0.005510571924482122,600.4810984002928
999,999.0,7.56663,-0.0064043068950834225,600.5360021343685
1000,1000.0,7.56515,-0.00788804825835232,600.5909058684441
1001,1001.0,7.56515,-0.007891797494735009,600.6458096025198
1002,1002.0,7.56456,-0.008485554607970514,600.7007133365954
1003,1003.0,7.56425,-0.008799320190433946,600.7556170706711
1004,1004.0,7.56425,-0.008803094555146274,600.8105208047467
1005,1005.0,7.56319,-0.009866877705868582,600.8654245388224
1006,1006.0,7.56537,-0.007690670703782487,600.920328272898
1007,1007.0,7.56537,-0.007694471377870826,600.9752320069737
1008,1008.0,7.56537,-0.007698279731923385,601.0301357410493
1009,1009.0,7.56554,-0.007532095769736458,601.085039475125
1010,1010.0,7.56554,-0.007535919325502682,601.1399432092006
1011,1011.0,7.56641,-0.006669750403033525,601.1948469432763
1012,1012.0,7.56688,-0.006203588138078864,601.2497506773519
1013,1013.0,7.56688,-0.006207432065476581,601.3046544114276
1014,1014.0,7.5678,-0.005291282189060276,601.3595581455032
1015,1015.0,7.56504,-0.008055137594584316,601.4144618795789
1016,1016.0,7.56504,-0.0080590010398911,601.4693656136544
1017,1017.0,7.56491,-0.008192872528833384,601.5242693477301
1018,1018.0,7.56491,-0.00819675219497018,601.5791730818057
1019,1019.0,7.56672,-0.006390640042168272,601.6340768158814
1020,1020.0,7.56923,-0.0038845342683568873,601.688980549957
1021,1021.0,7.56923,-0.0038884323724923675,601.7438842840327
1022,1022.0,7.56923,-0.003892334358462257,601.7987880181083
1023,1023.0,7.56805,-0.005076240230161844,601.853691752184
1024,1024.0,7.56805,-0.005080151169180702,601.9085954862596
1025,1025.0,7.56722,-0.005914067179420002,601.9634992203353
1026,1026.0,7.56929,-0.003847989093077153,602.0184029544109
1027,1027.0,7.5695,-0.003641914848197203,602.0733066884866
1028,1028.0,7.57197,-0.0011758442390927826,602.1282104225622
1029,1029.0,7.5695,-0.003649774803998085,602.1831141566379
1030,1030.0,7.56911,-0.004043709012520935,602.2380178907135
1031,1031.0,7.56911,-0.004047647257849896,602.2929216247892
1032,1032.0,7.57252,-0.0006415895439140229,602.3478253588648
1033,1033.0,7.57736,0.004194467529417878,602.4027290929405
1034,1034.0,7.57737,0.004200528791807656,602.4576328270161
1035,1035.0,7.57739,0.004216594249307093,602.5125365610918
1036,1036.0,7.59464,0.021462663917962033,602.5674402951674
1037,1037.0,7.72522,0.1520387550404001,602.6223440292431
1038,1038.0,8.02402,0.45083484616283886,602.6772477633186
1039,1039.0,8.51172,0.9385309372852779,602.7321514973943
1040,1040.0,8.90556,1.3323670284077158,602.7870552314699
1041,1041.0,9.03621,1.4630131195301557,602.8419589655456
1042,1042.0,9.06274,1.4895392106525946,602.8968626996212
1043,1043.0,9.07779,1.504585301775034,602.9517664336969
1044,1044.0,9.07779,1.5045813928974727,603.0066701677725
1045,1045.0,9.07453,1.5013174840199106,603.0615739018482
1046,1046.0,9.06401,1.490793575142349,603.1164776359238
1047,1047.0,8.99511,1.4218896662647875,603.1713813699995
1048,1048.0,8.81149,1.2382657573872242,603.2262851040751
1049,1049.0,8.42126,0.8480318485096641,603.2811888381508
1050,1050.0,7.92988,0.3566479396321025,603.3360925722264
1051,1051.0,7.67985,0.10661403075454157,603.3909963063021
1052,1052.0,7.61382,0.0405801218769799,603.4459000403778
1053,1053.0,7.59451,0.021266212999418777,603.5008037744534
1054,1054.0,7.58082,0.007572325378944811,603.555707508529
1055,1055.0,7.57915,0.005898445322276125,603.6106112426047
1056,1056.0,7.57576,0.00250457115691205,603.6655149766804
1057,1057.0,7.57496,0.0017006994926553887,603.7204187107559
1058,1058.0,7.57496,0.001696829526676602,603.7753224448315
1059,1059.0,7.57096,-0.002307038744890022,603.8302261789072
1060,1060.0,7.5679,-0.005370909319738715,603.8851299129828
1061,1061.0,7.56705,-0.006224785255914966,603.9400336470585
1062,1062.0,7.56705,-0.006228667405499877,603.9949373811342
1063,1063.0,7.56976,-0.003522555772366154,604.0498411152098
1064,1064.0,7.56976,-0.0035264476558296565,604.1047448492855
1065,1065.0,7.5687,-0.004590343059776458,604.1596485833611
1066,1066.0,7.56854,-0.004754243046052764,604.2145523174368
1067,1067.0,7.5687,-0.0045981477782310876,604.2694560515124
1068,1068.0,7.57104,-0.002262057100524295,604.3243597855881
1069,1069.0,7.57441,0.0011040313188104278,604.3792635196637
1070,1070.0,7.57513,0.0018201208405654867,604.4341672537394
1071,1071.0,7.57441,0.0010962121798536728,604.489070987815
1072,1072.0,7.57672,0.0034023046137532376,604.5439747218907
1073,1073.0,7.57357,0.00024840044539065076,604.5988784559663
1074,1074.0,7.57357,0.00024449652505609265,604.653782190042
1075,1075.0,7.57357,0.00024059284885069587,604.7086859241176
1076,1076.0,7.57245,-0.0008833105871230984,604.7635896581933
1077,1077.0,7.57086,-0.002477214905027836,604.8184933922689
1078,1078.0,7.57086,-0.002481121696078503,604.8733971263446
1079,1079.0,7.57095,-0.0023950309641733725,604.9283008604201
1080,1080.0,7.57095,-0.002398942623373479,604.9832045944958
1081,1081.0,7.57095,-0.0024028566775839977,605.0381083285714
1082,1082.0,7.57166,-0.0016967731307104827,605.0930120626471
1083,1083.0,7.57339,2.930872211415192e-05,605.1479157967227
1084,1084.0,7.58349,0.010125390604203588,605.2028195307984
1085,1085.0,7.58349,0.010121482601507914,605.257723264874
1086,1086.0,7.57405,0.0006775847101172516,605.3126269989497
1087,1087.0,7.56892,-0.0044563125046934715,605.3675307330253
1088,1088.0,7.57405,0.000669785831964198,605.422434467101
1089,1089.0,7.57511,0.00172588483741265,605.4773382011766
1090,1090.0,7.57511,0.001721985566273787,605.5322419352523
1091,1091.0,7.57201,-0.0013819119853488715,605.5871456693279
1092,1092.0,7.57026,-0.00313581091668258,605.6420494034036
1093,1093.0,7.57187,-0.001529712978556752,605.6969531374792
1094,1094.0,7.57187,-0.0015336165676957947,605.7518568715549
1095,1095.0,7.57187,-0.0015375216879967013,605.8067606056305
1096,1096.0,7.57601,0.0025985716566419015,605.8616643397062
1097,1097.0,7.57501,0.0015946675962368317,605.9165680737818
1098,1098.0,7.57501,0.0015907651282001112,605.9714718078574
1099,1099.0,7.57303,-0.0003931357513682343,606.026375541933
1100,1100.0,7.57303,-0.0003970370234664955,606.0812792760087
1101,1101.0,7.58242,0.00898906130801258,606.1361830100843
1102,1102.0,7.58613,0.012695168618948038,606.19108674416
1103,1103.0,7.58613,0.012691288613872587,606.2459904782356
1104,1104.0,7.58613,0.012687421288900325,606.3008942123113
1105,1105.0,7.58724,0.01379356664016207,606.3557979463869
1106,1106.0,7.58724,0.013789725773597716,606.4107016804626
1107,1107.0,7.5861,0.012645898685360812,606.4656054145382
1108,1108.0,7.5861,0.012642084231830886,606.5205091486139
1109,1109.0,7.59047,0.01700828240918817,606.5754128826895
1110,1110.0,7.59214,0.01867449758353157,606.6303166167652
1111,1111.0,7.59216,0.01869073142154498,606.6852203508408
1112,1112.0,7.59619,0.022716983939458757,606.7401240849165
1113,1113.0,7.59908,0.02560325916583217,606.7950278189921
1114,1114.0,7.60155,0.028069559989604365,606.8499315530678
1115,1115.0,7.60199,0.028505888880021146,606.9048352871434
1116,1116.0,7.61722,0.04373224627398464,606.9597390212191
1117,1117.0,7.8165,0.2430086036679482,607.0146427552947
1118,1118.0,8.44022,0.8667249610619123,607.0695464893704
1119,1119.0,9.67264,2.0991413184558754,607.124450223446
1120,1120.0,11.2889,3.7153976758498404,607.1793539575216
1121,1121.0,12.2679,4.694394033243804,607.2342576915972
1122,1122.0,12.6013,5.027790390637769,607.2891614256729
1123,1123.0,12.6997,5.126186748031732,607.3440651597485
1124,1124.0,12.6997,5.126183105425696,607.3989688938242
1125,1125.0,12.6849,5.11137946281966,607.4538726278998
1126,1126.0,12.6567,5.083175820213624,607.5087763619755
1127,1127.0,12.624,5.050472177607587,607.5636800960511
1128,1128.0,12.2264,4.65286853500155,607.6185838301268
1129,1129.0,11.3561,3.7825648923955137,607.6734875642024
1130,1130.0,9.82714,2.2536012497894777,607.7283912982781
1131,1131.0,8.38291,0.809367607183443,607.7832950323537
1132,1132.0,7.84769,0.274143964577406,607.8381987664294
1133,1133.0,7.69587,0.12232032197137066,607.893102500505
1134,1134.0,7.65093,0.07737667936533477,607.9480062345807
1135,1135.0,7.6243,0.050743036759299365,608.0029099686564
1136,1136.0,7.60884,0.035279394153263866,608.057813702732
1137,1137.0,7.60755,0.03398575154722838,608.1127174368077
1138,1138.0,7.60323,0.029662108941193033,608.1676211708833
1139,1139.0,7.59854,0.024968495996328777,608.2225249049588
1140,1140.0,7.59737,0.023794908013206495,608.2774286390345
1141,1141.0,7.59737,0.023791343817128663,608.3323323731101
1142,1142.0,7.5958,0.0222178034045184,608.3872361071858
1143,1143.0,7.5975,0.023914285200574703,608.4421398412615
1144,1144.0,7.59467,0.02108079090313364,608.4970435753371
1145,1145.0,7.5975,0.023907317676582274,608.5519473094128
1146,1146.0,7.59532,0.021723868349544873,608.6068510434884
1147,1147.0,7.5995,0.02590044073686837,608.661754777564
1148,1148.0,7.60029,0.02668703901878544,608.7166585116397
1149,1149.0,7.6026,0.028993663982774365,608.7715622457154
1150,1150.0,7.60513,0.03152031793842358,608.826465979791
1151,1151.0,7.6055,0.031886971894073746,608.8813697138667
1152,1152.0,7.60903,0.03541362584972241,608.9362734479423
1153,1153.0,7.61109,0.037470279805371653,608.991177182018
1154,1154.0,7.62443,0.05080693376102019,609.0460809160936
1155,1155.0,7.64416,0.0705335877166684,609.1009846501693
1156,1156.0,7.70461,0.13098024167231603,609.1558883842449
1157,1157.0,8.28349,0.709856895627965,609.2107921183206
1158,1158.0,9.60977,2.036133549583612,609.2656958523962
1159,1159.0,12.0908,4.517160203539261,609.3205995864719
1160,1160.0,14.6576,7.083956857494909,609.3755033205475
1161,1161.0,15.8816,8.307953511450558,609.4304070546231
1162,1162.0,16.3107,8.737050165406206,609.4853107886987
1163,1163.0,16.4099,8.836246819361854,609.5402145227744
1164,1164.0,16.4146,8.840943473317502,609.59511825685
1165,1165.0,16.4146,8.840940127273152,609.6500219909257
1166,1166.0,16.4052,8.831536781228802,609.7049257250013
1167,1167.0,16.1159,8.54223343518445,609.759829459077
1168,1168.0,15.2553,7.6816300891401,609.8147331931526
1169,1169.0,13.4956,5.921926743095749,609.8696369272283
1170,1170.0,10.6404,3.0667233970514003,609.9245406613039
1171,1171.0,8.57475,1.0010700510070514,609.9794443953796
1172,1172.0,7.95662,0.38293670496270327,610.0343481294552
1173,1173.0,7.75562,0.18193335891835538,610.0892518635309
1174,1174.0,7.67967,0.10598001287400649,610.1441555976065
1175,1175.0,7.64688,0.07318666682965791,610.1990593316822
1176,1176.0,7.61998,0.04628332078530839,610.2539630657578
1177,1177.0,7.61467,0.040969974740959536,610.3088667998335
1178,1178.0,7.60552,0.031816628696610394,610.3637705339091
1179,1179.0,7.60103,0.027323282652261582,610.4186742679848
1180,1180.0,7.59919,0.02547996392674534,610.4735780020603
1181,1181.0,7.5989,0.025186670674647083,610.528481736136
1182,1182.0,7.59128,0.017563402602368328,610.5833854702116
1183,1183.0,7.59117,0.01745015208190548,610.6382892042873
1184,1184.0,7.58714,0.013416918999977767,610.6931929383629
1185,1185.0,7.58714,0.013413699323284511,610.7480966724386
1186,1186.0,7.58915,0.01542049304860349,610.8030004065142
1187,1187.0,7.58915,0.015417302182546777,610.8579041405899
1188,1188.0,7.57928,0.005544126721921394,610.9128078746655
1189,1189.0,7.57928,0.005540956798371965,610.9677116087412
1190,1190.0,7.58131,0.0075677924087305115,611.0226153428168
1191,1191.0,7.58131,0.007564635578029666,611.0775190768925
1192,1192.0,7.58241,0.008661486303112476,611.1324228109681
1193,1193.0,7.57918,0.005428345680027036,611.1873265450438
1194,1194.0,7.5799,0.006145210478344154,611.2422302791194
1195,1195.0,7.57952,0.0057620814142334,611.2971340131951
1196,1196.0,7.57952,0.005758958104927991,611.3520377472707
1197,1197.0,7.57952,0.005755840547307045,611.4069414813464
1198,1198.0,7.58453,0.010762728738253458,611.461845215422
1199,1199.0,7.5894,0.01562962768106413,611.5167489494977
1200,1200.0,7.5894,0.015626542241581554,611.5716526835733
1201,1201.0,7.58777,0.013993472416716557,611.626556417649
1202,1202.0,7.58559,0.011810416573479365,611.6814601517247
1203,1203.0,7.58368,0.009897372529350967,611.7363638858002
1204,1204.0,7.58559,0.011804338372153111,611.7912676198758
1205,1205.0,7.58736,0.013571316007981338,611.8461713539515
1206,1206.0,7.58797,0.014178307203331464,611.9010750880271
1207,1207.0,7.58736,0.013565312565101628,611.9559788221028
1208,1208.0,7.58311,0.009312331480384017,612.0108825561784
1209,1209.0,7.58288,0.00907935969788376,612.0657862902541
1210,1210.0,7.58288,0.009076396984770696,612.1206900243297
1211,1211.0,7.57877,0.004963443338080964,612.1755937584054
1212,1212.0,7.57877,0.004960494648342362,612.230497492481
1213,1213.0,7.5803,0.006487550912608775,612.2854012265567
1214,1214.0,7.58362,0.0098046136564367,612.3403049606324
1215,1215.0,7.5872,0.013381686194457565,612.395208694708
1216,1216.0,7.61292,0.03909877210236612,612.4501124287837
1217,1217.0,7.65045,0.07662585801027522,612.5050161628593
1218,1218.0,7.72461,0.15078294391818403,612.559919896935
1219,1219.0,7.79494,0.22111002982609307,612.6148236310106
1220,1220.0,7.81773,0.2438971157340024,612.6697273650863
1221,1221.0,7.83588,0.26204420164191156,612.7246310991618
1222,1222.0,7.84035,0.2665112875498208,612.7795348332374
1223,1223.0,7.84035,0.2665083734577305,612.8344385673131
1224,1224.0,7.83245,0.25860545936563994,612.8893423013888
1225,1225.0,7.82848,0.25463254527354984,612.9442460354644
1226,1226.0,7.82819,0.25433963118146075,612.99914976954
1227,1227.0,7.79608,0.22222671708937103,613.0540535036157
1228,1228.0,7.74166,0.16780380299728126,613.1089572376914
1229,1229.0,7.6707,0.09684088890519149,613.163860971767
1230,1230.0,7.62372,0.0498579748131025,613.2187647058427
1231,1231.0,7.62004,0.04617506072101474,613.2736684399183
1232,1232.0,7.6103,0.036432146628926354,613.328572173994
1233,1233.0,7.6103,0.03642923253683872,613.3834759080696
1234,1234.0,7.612,0.03812631844475156,613.4383796421453
1235,1235.0,7.61504,0.041163404352662525,613.4932833762209
1236,1236.0,7.61999,0.04611049026057401,613.5481871102966
1237,1237.0,7.62923,0.055347576168485624,613.6030908443722
1238,1238.0,7.63813,0.06424466207639679,613.6579945784479
1239,1239.0,7.64505,0.0711617479843083,613.7128983125235
1240,1240.0,7.66521,0.09131883389221951,613.7678020465992
1241,1241.0,7.73866,0.16476591980013122,613.8227057806748
1242,1242.0,8.38101,0.8071130057080422,613.8776095147505
1243,1243.0,9.90768,2.333780091615953,613.9325132488261
1244,1244.0,12.8864,5.312497177523865,613.9874169829017
1245,1245.0,16.8604,9.286494263431775,614.0423207169773
1246,1246.0,19.3861,11.812191349339686,614.097224451053
1247,1247.0,20.257,12.6830884352476,614.1521281851286
1248,1248.0,20.6061,13.03218552115551,614.2070319192043
1249,1249.0,20.6601,13.086182607063419,614.2619356532799
1250,1250.0,20.6601,13.08617969297133,614.3168393873556
1251,1251.0,20.6491,13.075176778879241,614.3717431214312
1252,1252.0,20.4067,12.832773864787152,614.4266468555069
1253,1253.0,19.3331,11.759170950695063,614.4815505895825
1254,1254.0,17.31,9.736068036602973,614.5364543236582
1255,1255.0,13.6703,6.096365122510884,614.5913580577338
1256,1256.0,9.91468,2.3407422084187965,614.6462617918095
1257,1257.0,8.38709,0.8131492943267089,614.7011655258851
1258,1258.0,7.95451,0.38056638023462064,614.7560692599608
1259,1259.0,7.77844,0.20449346614253283,614.8109729940364
1260,1260.0,7.70656,0.13261055205044503,614.8658767281121
1261,1261.0,7.68196,0.10800763795835788,614.9207804621877
1262,1262.0,7.64732,0.0733647238662698,614.9756841962633
1263,1263.0,7.64116,0.06720180977418355,615.0305879303389
1264,1264.0,7.63748,0.06351889568209579,615.0854916644146
1265,1265.0,7.62819,0.05422598159000902,615.1403953984902
1266,1266.0,7.62704,0.05307306749792229,615.1952991325659
1267,1267.0,7.62536,0.051390153405834305,615.2502028666415
1268,1268.0,7.61086,0.03688723931374671,615.3051066007172
1269,1269.0,7.60949,0.035514325221659426,615.3600103347928
1270,1270.0,7.60931,0.0353314111295715,615.4149140688685
1271,1271.0,7.60465,0.03066849703748442,615.4698178029441
1272,1272.0,7.60465,0.030665613613520826,615.5247215370198
1273,1273.0,7.60465,0.030662760854791138,615.5796252710954
1274,1274.0,7.60574,0.03174993875843679,615.6345290051711
1275,1275.0,7.60574,0.03174711666208285,615.6894327392467
1276,1276.0,7.60623,0.032234294565729016,615.7443364733224
1277,1277.0,7.60719,0.03319147246937515,615.799240207398
1278,1278.0,7.61507,0.04106865037302132,615.8541439414737
1279,1279.0,7.73211,0.15810582827666675,615.9090476755493
1280,1280.0,8.0852,0.5111930061803136,615.963951409625
1281,1281.0,8.74733,1.173320184083959,616.0188551437006
1282,1282.0,9.89172,2.3177073619876047,616.0737588777763
1283,1283.0,10.8378,3.263784539891251,616.128662611852
1284,1284.0,11.2549,3.6808817177948967,616.1835663459276
1285,1285.0,11.3768,3.802778895698543,616.2384700800031
1286,1286.0,11.4261,3.8520760736021886,616.2933738140788
1287,1287.0,11.4344,3.860373251505834,616.3482775481544
1288,1288.0,11.4344,3.860370429409479,616.4031812822301
1289,1289.0,11.3809,3.8068676073131247,616.4580850163057
1290,1290.0,11.1425,3.5684647852167695,616.5129887503814
1291,1291.0,10.6851,3.111061963120415,616.567892484457
1292,1292.0,9.78799,2.2139491410240604,616.6227962185327
1293,1293.0,8.60782,1.0337763189277052,616.6776999526084
1294,1294.0,7.93044,0.3563934968313509,616.732603686684
1295,1295.0,7.71678,0.142730674734997,616.7875074207597
1296,1296.0,7.653,0.07894785263864268,616.8424111548353
1297,1297.0,7.61647,0.0424150305422879,616.897314888911
1298,1298.0,7.60121,0.027152208445934356,616.9522186229866
1299,1299.0,7.59451,0.020449413496581137,617.0071223570623
1300,1300.0,7.59225,0.01818663898575501,617.0620260911379
1301,1301.0,7.59225,0.01818388264979376,617.1169298252136
1302,1302.0,7.59192,0.017851144485939052,617.1718335592892
1303,1303.0,7.59663,0.022558424161366553,617.2267372933647
1304,1304.0,7.59983,0.025755726385623845,617.2816410274404
1305,1305.0,7.60035,0.026273054358838088,617.336544761516
1306,1306.0,7.60035,0.026270408598892736,617.3914484955917
1307,1307.0,7.60017,0.02608778910313969,617.4463522296674
1308,1308.0,7.597,0.02291519568875877,617.501255963743
1309,1309.0,7.59782,0.023732625180241662,617.5561596978187
1310,1310.0,7.597,0.022910078395673494,617.6110634318943
1311,1311.0,7.5915,0.017407554511846612,617.66596716597
1312,1312.0,7.58691,0.012815048023612441,617.7208709000456
1313,1313.0,7.58653,0.012432554338630553,617.7757746341213
1314,1314.0,7.58653,0.012430073074516379,617.8306783681969
1315,1315.0,7.59044,0.01633760422879149,617.8855821022726
1316,1316.0,7.603,0.0288951517085545,617.9404858363482
1317,1317.0,7.60899,0.034882728080480874,617.9953895704239
1318,1318.0,7.6172,0.04309030445240669,618.0502933044995
1319,1319.0,7.62184,0.04772788082433177,618.1051970385752
1320,1320.0,7.61779,0.043675457196258094,618.1601007726508
1321,1321.0,7.61787,0.0437530335681835,618.2150045067265
1322,1322.0,7.61787,0.043750609940109264,618.2699082408021
1323,1323.0,7.61787,0.04374818631203414,618.3248119748778
1324,1324.0,7.61052,0.036395762683959276,618.3797157089534
1325,1325.0,7.60564,0.03151333905588327,618.4346194430291
1326,1326.0,7.59656,0.022430915427807285,618.4895231771046
1327,1327.0,7.58684,0.01270851422094843,618.5444269111803
1328,1328.0,7.57863,0.004496125710833354,618.5993306452559
1329,1329.0,7.57863,0.004493741690803965,618.6542343793316
1330,1330.0,7.57863,0.004491362158478118,618.7091381134072
1331,1331.0,7.57801,0.003868987111478539,618.7640418474829
1332,1332.0,7.57659,0.0024466159281448796,618.8189455815585
1333,1333.0,7.57553,0.0013842471878851015,618.8738493156342
1334,1334.0,7.57553,0.0013818798297950963,618.9287530497098
1335,1335.0,7.57902,0.004869513851509133,618.9836567837855
1336,1336.0,7.57902,0.004867152736286684,619.0385605178611
1337,1337.0,7.57902,0.0048647964817680744,619.0934642519368
1338,1338.0,7.5786,0.004442445085600433,619.1483679860124
1339,1339.0,7.58529,0.01113009812589727,619.2032717200881
1340,1340.0,7.578,0.0038377622850855886,619.2581754541637
1341,1341.0,7.57245,-0.0017145697232505697,619.3130791882394
1342,1342.0,7.57245,-0.001716903443311324,619.367982922315
1343,1343.0,7.57058,-0.0035892388774261264,619.4228866563907
1344,1344.0,7.57209,-0.002081577894482045,619.4777903904662
1345,1345.0,7.57044,-0.003733918989624385,619.5326941245419
1346,1346.0,7.57171,-0.0024662638121055735,619.5875978586175
1347,1347.0,7.56859,-0.005588611096665197,619.6425015926932
1348,1348.0,7.56838,-0.00580096395946228,619.6974053267688
1349,1349.0,7.56838,-0.005803322612394801,619.7523090608445
1350,1350.0,7.57055,-0.003635687057814252,619.8072127949201
1351,1351.0,7.57055,-0.003638055132531015,619.8621165289958
1352,1352.0,7.57055,-0.0036404268389089722,619.9170202630714
1353,1353.0,7.56973,-0.00446280217931605,619.9719239971471
1354,1354.0,7.57133,-0.0028651819744940354,620.0268277312227
1355,1355.0,7.5707,-0.0034975646299297836,620.0817314652984
1356,1356.0,7.57084,-0.003359950776809839,620.136635199374
1357,1357.0,7.57084,-0.0033623402777811506,620.1915389334497
1358,1358.0,7.58001,0.005805266864771674,620.2464426675253
1359,1359.0,7.58146,0.007252879805168533,620.301346401601
1360,1360.0,7.58252,0.008310499989705455,620.3562501356766
1361,1361.0,7.58322,0.009008128475174182,620.4111538697523
1362,1362.0,7.58989,0.015675765958715893,620.466057603828
1363,1363.0,7.58989,0.01567341910583675,620.5209613379036
1364,1364.0,7.58538,0.011161087914189238,620.5758650719793
1365,1365.0,7.58538,0.011158767872389674,620.6307688060549
1366,1366.0,7.58598,0.01175645897811961,620.6856725401306
1367,1367.0,7.58752,0.013294161828821593,620.7405762742061
1368,1368.0,7.58614,0.011911877961737538,620.7954800082817
1369,1369.0,7.58614,0.011909605994986805,620.8503837423574
1370,1370.0,7.58135,0.007117345926297425,620.905287476433
1371,1371.0,7.58135,0.007115092966321512,620.9601912105087
1372,1372.0,7.58905,0.014812847112807503,621.0150949445843
1373,1373.0,7.59955,0.025310616059961433,621.06999867866
1374,1374.0,7.61086,0.03661841031042279,621.1249024127357
1375,1375.0,7.62821,0.053966204560883746,621.1798061468113
1376,1376.0,7.65574,0.08149399881134389,621.234709880887
1377,1377.0,7.80382,0.22957179306180553,621.2896136149626
1378,1378.0,8.0846,0.510349587312267,621.3445173490383
1379,1379.0,8.63141,1.0571573815627282,621.3994210831139
1380,1380.0,9.42174,1.8474851758131878,621.4543248171896
1381,1381.0,9.97469,2.4004329700636493,621.5092285512652
1382,1382.0,10.1513,2.57704076431411,621.5641322853409
1383,1383.0,10.2409,2.6666385585645704,621.6190360194165
1384,1384.0,10.2522,2.6779363528150313,621.6739397534922
1385,1385.0,10.2522,2.6779341470654927,621.7288434875677
1386,1386.0,10.2446,2.670331941315953,621.7837472216434
1387,1387.0,10.1858,2.611529735566414,621.838650955719
1388,1388.0,9.97321,2.398937529816874,621.8935546897947
1389,1389.0,9.5841,2.009825324067334,621.9484584238703
1390,1390.0,8.9138,1.3395231183177954,622.003362157946
1391,1391.0,8.14324,0.5689609125682571,622.0582658920216
1392,1392.0,7.78053,0.20624870681871776,622.1131696260973
1393,1393.0,7.66467,0.09038650106917867,622.1680733601729
1394,1394.0,7.62111,0.04682429531963894,622.2229770942486
1395,1395.0,7.60588,0.03159208957010051,622.2778808283242
1396,1396.0,7.59142,0.017129883820561354,622.3327845623999
1397,1397.0,7.5913,0.01700769518881362,622.3876882964755
1398,1398.0,7.58636,0.012065523552649005,622.4425920305512
1399,1399.0,7.58479,0.010493363970384806,622.4974957646268
1400,1400.0,7.58156,0.007261214870538879,622.5523994987025
1401,1401.0,7.57868,0.004379073023141444,622.6073032327781
1402,1402.0,7.57793,0.003626935548887822,622.6622069668538
1403,1403.0,7.57769,0.0033848016965212224,622.7171107009294
1404,1404.0,7.57686,0.002552671224202996,622.7720144350051
1405,1405.0,7.57453,0.00022054330086351825,622.8269181690807
1406,1406.0,7.57334,-0.0009715844022784026,622.8818219031564
1407,1407.0,7.57018,-0.00413371307542576,622.936725637232
1408,1408.0,7.57018,-0.0041358458749041205,622.9916293713076
1409,1409.0,7.57018,-0.004137982802840945,623.0465331053832
1410,1410.0,7.57135,-0.0029701238613686343,623.1014368394589
1411,1411.0,7.57135,-0.0029722678848917994,623.1563405735345
1412,1412.0,7.57135,-0.0029744148755499467,623.2112443076102
1413,1413.0,7.57115,-0.00317656483548312,623.2661480416858
1414,1414.0,7.57115,-0.003178717966463296,623.3210517757615
1415,1415.0,7.57182,-0.002510874270636343,623.3759555098371
1416,1416.0,7.5727,-0.0016330330814025018,623.4308592439128
1417,1417.0,7.57182,-0.0025151935224929645,623.4857629779884
1418,1418.0,7.5727,-0.001637356474489593,623.5406667120641
1419,1419.0,7.57113,-0.0032095210611258196,623.5955704461397
1420,1420.0,7.57113,-0.0032116888517004227,623.6504741802154
1421,1421.0,7.57113,-0.0032138598483770764,623.705377914291
1422,1422.0,7.56784,-0.0065060340533200645,623.7602816483667
1423,1423.0,7.56944,-0.004908214751888629,623.8151853824423
1424,1424.0,7.5683,-0.006050400349709051,623.870089116518
1425,1425.0,7.5684,-0.005952591986528866,623.9249928505936
1426,1426.0,7.5684,-0.005954789564753149,623.9798965846692
1427,1427.0,7.57403,-0.0003269930865750226,624.0348003187448
1428,1428.0,7.57403,-0.00032919693486821444,624.0897040528205
1429,1429.0,7.57288,-0.001481401111832703,624.1446077868961
1430,1430.0,7.56882,-0.005543606767749232,624.1995115209718
1431,1431.0,7.57288,-0.0014858179569676722,624.2544152550474
1432,1432.0,7.57559,0.0012219693704524914,624.3093189891231
1433,1433.0,7.57653,0.002159757917989502,624.3642227231987
1434,1434.0,7.57635,0.001977548622114078,624.4191264572744
1435,1435.0,7.5781,0.0037253413008651037,624.47403019135
1436,1436.0,7.5781,0.0037231376997830523,624.5289339254257
1437,1437.0,7.58806,0.013680937816666017,624.5838376595013
1438,1438.0,7.58806,0.013678751602401285,624.638741393577
1439,1439.0,7.58219,0.007806579054800977,624.6936451276526
